업체코드,ID(작성자),리뷰 내용,작성일,평가 카테고리
1163302976,호두생성,전북대에서닭볶음탕먹으러는계도리만오는것같아여특히묵은지참치말이가진짜맛있숩니다👍,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_단체모임 하기 좋아요_친절해요_매장이 청결해요_
1163302976,민이666,늘맛있게먹는계도리입니다!,2026년 6월 1일 월요일,음식이 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_매장이 넓어요_단체모임 하기 좋아요_
1163302976,ari****,맛있어욤bbb,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1163302976,skfnxh804,너무너무맛있어요!!!리모델링전에와보고그후로는처음왔는데더맛있어진거같아요!!!!!다음에또올게용~🤍❤️🤍🤤,2026년 6월 1일 월요일,음식이 맛있어요_재료가 신선해요_인테리어가 멋져요_매장이 넓어요_친절해요_
1163302976,wjelfjdjfbeiepa,직원분들이너무친절하시고음식도개맛있어요ㅠ또올게요,2026년 5월 31일 일요일,음식이 맛있어요_양이 많아요_친절해요_매장이 넓어요_
1163302976,aco****,​전주닭볶음탕맛집이래서가봤는데진짜대만족입니다!양념매콤달달하니고기도부드럽고정말맛있어요.그리고여기가시면사이드로'묵은지참치말이'꼭시키셔야합니다!아삭하고고소해서그냥먹어도맛있고닭볶음탕국물에찍어먹으면환상이에요.양도푸짐하고친절하셔서무조건재방문할예정입니다.강추해요!,2026년 5월 31일 일요일,음식이 맛있어요_재료가 신선해요_양이 많아요_
1163302976,1232998,직원분들이친절하시고맛이전체적으로깔끔하네요묵은지참치말이는꼭드세요!!,2026년 5월 31일 일요일,특별한 메뉴가 있어요_매장이 청결해요_친절해요_
1163302976,rhd****,계도리너무맛있어요ㅠㅠ계란말이도묵은지참치말이도!!!!!!!!당면추가는필수입니당…ㅎ앞으로도번창하세요~!!🥰♥️,2026년 5월 31일 일요일,음식이 맛있어요_재료가 신선해요_특별한 메뉴가 있어요_양이 많아요_단체모임 하기 좋아요_
1163302976,kim****,항상가면직원분들이너무친절했어요그리고음식이너무맛있어요강추합니다👍👍👍👍🤚🤚,2026년 5월 31일 일요일,음식이 맛있어요_메뉴 구성이 알차요_가성비가 좋아요_친절해요_매장이 청결해요_
1163302976,산래,너무맛있고세트가진짜야무져요세메뉴의조합이최고입니다,2026년 5월 31일 일요일,음식이 맛있어요_양이 많아요_
1163302976,완소그대71,맛집이라고해서왔어요!!친절하고매장도깔끔해요맛있어요~,2026년 5월 31일 일요일,재료가 신선해요_양이 많아요_음식이 맛있어요_친절해요_매장이 청결해요_
1598840565,yong7861,맛있어용,2026년 6월 11일 목요일,디저트가 맛있어요_
1598840565,sus****,지인과왔는데분위기좋고수박열대과일정말맛끝내주네요ㅎㅎ,2026년 6월 11일 목요일,친절해요_매장이 청결해요_화장실이 깨끗해요_대화하기 좋아요_인테리어가 멋져요_
1598840565,안녕하세요1182,맛있고직원분이친절해요!!ㅎㅎ,2026년 6월 11일 목요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_사진이 잘 나와요_대화하기 좋아요_
1598840565,유자매아빠82,런닝하고먹는대설맛나요ㅋㅋ,2026년 6월 10일 수요일,디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_메뉴 구성이 알차요_양이 많아요_
1598840565,nnn****,#전주카페#전북대카페#전북대맛집빙수가넘맛있고매장이시원해서좋아요ㅎㅎ,2026년 6월 10일 수요일,가성비가 좋아요_매장이 넓어요_
1598840565,ssz****,너무맛잇어요!!,2026년 6월 10일 수요일,디저트가 맛있어요_
1598840565,bol****,수박빙수맛있어요과일도맛있습니다,2026년 6월 10일 수요일,디저트가 맛있어요_인테리어가 멋져요_친절해요_
1598840565,nam****,양도짱많고넘맛있어용!!,2026년 6월 9일 화요일,디저트가 맛있어요_매장이 청결해요_
1598840565,lcy****,빙수맛집대설야르!!!,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1598840565,율ㄹ류,돼지바컵빙맛있어용ㅎㅎ🐷🐽,2026년 6월 8일 월요일,디저트가 맛있어요_가성비가 좋아요_
1598840565,나는야방랑가,자몽이진짜말안되게맛있어요!!다른메뉴도대박!!너무잘먹어요항상!!,2026년 6월 7일 일요일,디저트가 맛있어요_
1598840565,ejd****,자몽이진짜말안되게맛있어요!!다른메뉴도대박!!너무잘먹어요항상!!,2026년 6월 7일 일요일,디저트가 맛있어요_
1598840565,소공녀52,너무맛있네요신메뉴대박ㅎㅎ,2026년 6월 7일 일요일,디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_
1598840565,하지773,#전주카페#전북대카페#전북대맛집대학로한복판에있고매장이넓어서다같이방문하기좋습니다!빙수도양이많고가격이착해서가성비가좋아요!,2026년 6월 6일 토요일,디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_단체모임 하기 좋아요_매장이 넓어요_
1598840565,ewa****,빙수는역시대설이죠!!벵수도맛있고다른디저트도맛있어요!편안한분위기에서즐거운시간보내고갑니다,2026년 6월 6일 토요일,디저트가 맛있어요_음료가 맛있어요_주문제작을 잘해줘요_사진이 잘 나와요_음식이 빨리 나와요_
1598840565,wjd****,맛있게먹었어요,2026년 6월 6일 토요일,커피가 맛있어요_음료가 맛있어요_종류가 다양해요_인테리어가 멋져요_대화하기 좋아요_
1598840565,psu****,사장님여기처음으로방문하는데요빙수너무맛있어요다음애도방문할깨요,2026년 6월 6일 토요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1598840565,도도맘5363,올해첫빙수너무맛있어용~,2026년 6월 6일 토요일,디저트가 맛있어요_대화하기 좋아요_친절해요_
1598840565,아린맘96,무더운여름에시원하게먹고갑니다~,2026년 6월 6일 토요일,가성비가 좋아요_디저트가 맛있어요_인테리어가 멋져요_매장이 청결해요_화장실이 깨끗해요_
1598840565,드리머281,디저트도맛있고인테리어도이쁘네요,2026년 6월 6일 토요일,디저트가 맛있어요_인테리어가 멋져요_
1598840565,실버현정,가족들과시원한빙수맛있게잘먹을게요~👍,2026년 6월 6일 토요일,특별한 메뉴가 있어요_인테리어가 멋져요_아이와 가기 좋아요_
1598840565,hon****,달고너무맛있습니당여름을잘헤쳐나갈수있을것같아요,2026년 6월 6일 토요일,매장이 넓어요_디저트가 맛있어요_
1598840565,태권V46,맛있어요~~~~~~~,2026년 6월 5일 금요일,디저트가 맛있어요_
1598840565,손미르,너무맛있게먹었어요~~,2026년 6월 5일 금요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_친절해요_
1598840565,콩콩이파덜,가족과전주여행왔다가우연히들리게되었어요.주변분위기도좋고빙수맛도좋아서오늘하루우리가족모든행복한하루가됐습니다.,2026년 6월 3일 수요일,디저트가 맛있어요_가성비가 좋아요_종류가 다양해요_특별한 날 가기 좋아요_아이와 가기 좋아요_
1598840565,rhd****,양많고맛있어요!!자주시켜먹어요~,2026년 6월 3일 수요일,디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_대화하기 좋아요_
1598840565,jhs0833,양많고맛있어요!!자주시켜먹어요~,2026년 6월 3일 수요일,디저트가 맛있어요_특별한 메뉴가 있어요_양이 많아요_음료가 맛있어요_친절해요_
1598840565,정태경11,맛있을거같아요컵빙수도있어서넘좋아요~,2026년 6월 3일 수요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
1598840565,아아아아아아아24,빙수가너무예쁘고과일도너무맛있어요!토퍼도사진찍기너무좋네요,2026년 6월 3일 수요일,디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_매장이 청결해요_친절해요_
1598840565,아쨩44,빙수위에수박망고용과있고밑에는수박시럽만들어있어요~시럽많이없는부분은안달아서맛있는데맨밑은좀많이달았어요~근데전주에서만먹을수있어서맛있게먹고갑니당~,2026년 6월 3일 수요일,단체모임 하기 좋아요_인테리어가 멋져요_매장이 청결해요_화장실이 깨끗해요_
1598840565,xr****,처음와봤는데양도많고맛있었어요다음에는다른메뉴먹고싶어요,2026년 6월 3일 수요일,디저트가 맛있어요_가성비가 좋아요_양이 많아요_인테리어가 멋져요_친절해요_
1598840565,yoo****,너무맛있고재방문할예정입니다,2026년 6월 3일 수요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_대화하기 좋아요_
1598840565,사막햄스터,매장도넓고깨끗해서좋습니다!양도많고자주먹으러오게됩니다ㅎㅎ직원분도친절해요!또오겠습니다~~,2026년 6월 2일 화요일,디저트가 맛있어요_가성비가 좋아요_특별한 메뉴가 있어요_단체모임 하기 좋아요_친절해요_
1598840565,kyu****,양도많고떡볶이도신전떡볶이맛나서맛잇어요!,2026년 6월 2일 화요일,가성비가 좋아요_단체모임 하기 좋아요_매장이 넓어요_
1598840565,jun****,맛있어요!,2026년 6월 2일 화요일,디저트가 맛있어요_음료가 맛있어요_
1598840565,kil****,맛이ㅛ어요ㅎㅎ너무즇네요ㅎㅎ,2026년 6월 2일 화요일,커피가 맛있어요_음료가 맛있어요_
1598840565,애리057,올여름처음먹은빙수달콤시원상콤맛있대설♡,2026년 6월 1일 월요일,가성비가 좋아요_음식이 맛있어요_대화하기 좋아요_친절해요_음식이 빨리 나와요_
1598840565,므므a,오늘도돼지바대설!날이뜨거워져서바로빙수생각나길래달려왔어요ㅋㅋㅋ마침1일이라할인된가격으로맛있게먹고갑니다!,2026년 6월 1일 월요일,디저트가 맛있어요_가성비가 좋아요_양이 많아요_종류가 다양해요_좌석이 편해요_
1598840565,도도81,여행온김에검색해서왓어요맛도잇고애들도좋아하네요그리고대학생들의기받아갑니당,2026년 6월 1일 월요일,디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1598840565,iyi****,너무맛이고양이많아요~다음에또올게요!,2026년 5월 31일 일요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
1598840565,kkkkkk24,매장이넓고쾌적해서좋아요빙수도엄청빨리나오고마싯음!!!!!!!!,2026년 5월 30일 토요일,디저트가 맛있어요_
1598840565,yong7861,맛있어요,2026년 5월 30일 토요일,디저트가 맛있어요_
1598840565,oth****,인절미팥빙수맛있어요~,2026년 5월 30일 토요일,화장실이 깨끗해요_가성비가 좋아요_매장이 넓어요_
1598840565,홍삼2018,맛있고친절하세요,2026년 5월 30일 토요일,디저트가 맛있어요_특별한 메뉴가 있어요_대화하기 좋아요_매장이 청결해요_
1598840565,하루꼬몽,여름엔빙수죠~~~과일빙수천국이라너무너무좋아요~~~!!!!강추합니다!!!!!!,2026년 5월 30일 토요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
1598840565,노래의 날개38,빙수는역시대설!이최고에요!!!마스카포네망고돼지바빙수너무너무맛있어요.,2026년 5월 30일 토요일,음식이 맛있어요_양이 많아요_주문제작을 잘해줘요_메뉴 구성이 알차요_
1598840565,jje****,맛있어요,2026년 5월 30일 토요일,커피가 맛있어요_
1598840565,94****,맛있어요,2026년 5월 30일 토요일,디저트가 맛있어요_
1598840565,123****,항상애용하는대설오늘도맛있게먹고있네요ㅎㅎ오늘은요거딸바대설인데요12000원정도의가격인데요거트와딸기의새콤함과바나나의달달함이어우러져오늘도맛있게잘먹고있습니다감사합니다!!,2026년 5월 29일 금요일,가성비가 좋아요_디저트가 맛있어요_양이 많아요_대화하기 좋아요_파티하기 좋아요_
1598840565,mjk0862,양이많고매장이넓어서좋아요늦게까지해서좋아요,2026년 5월 29일 금요일,디저트가 맛있어요_커피가 맛있어요_특별한 메뉴가 있어요_
